JOB;Nome=CO1000001_01;SCATOLA=CO1000001;ODL=88-2023;
STATUS;dtCreated=20230810110428;dtUpdated=20230818103417;docsCount=5;imagesCount=714;user=leontinoa;postazione=SCANSTATION1;jobTime=03:16:16
IMAGE;00000119.jpg
IMAGE;00000120.jpg
IMAGE;00000121.jpg
IMAGE;00000122.jpg
IMAGE;00000123.jpg
IMAGE;00000124.jpg
IMAGE;00000125.jpg
IMAGE;00000126.jpg
IMAGE;00000127.jpg
IMAGE;00000128.jpg
IMAGE;00000129.jpg
IMAGE;00000130.jpg
IMAGE;00000131.jpg
DOC;
IMAGE;00000132.jpg
IMAGE;00000133.jpg
IMAGE;00000134.jpg
IMAGE;00000135.jpg
IMAGE;00000136.jpg
IMAGE;00000137.jpg
IMAGE;00000138.jpg
IMAGE;00000139.jpg
IMAGE;00000140.jpg
IMAGE;00000141.jpg
IMAGE;00000142.jpg
IMAGE;00000143.jpg
IMAGE;00000144.jpg
IMAGE;00000145.jpg
IMAGE;00000146.jpg
IMAGE;00000147.jpg
IMAGE;00000148.jpg
IMAGE;00000149.jpg
IMAGE;00000150.jpg
IMAGE;00000151.jpg
IMAGE;00000152.jpg
IMAGE;00000153.jpg
IMAGE;00000154.jpg
IMAGE;00000155.jpg
IMAGE;00000156.jpg
IMAGE;00000157.jpg
IMAGE;00000158.jpg
IMAGE;00000159.jpg
IMAGE;00000160.jpg
IMAGE;00000161.jpg
IMAGE;00000162.jpg
IMAGE;00000163.jpg
IMAGE;00000164.jpg
IMAGE;00000165.jpg
IMAGE;00000166.jpg
IMAGE;00000167.jpg
IMAGE;00000168.jpg
IMAGE;00000169.jpg
IMAGE;00000170.jpg
IMAGE;00000171.jpg
IMAGE;00000172.jpg
IMAGE;00000173.jpg
IMAGE;00000174.jpg
IMAGE;00000175.jpg
IMAGE;00000176.jpg
IMAGE;00000177.jpg
IMAGE;00000178.jpg
IMAGE;00000179.jpg
IMAGE;00000180.jpg
IMAGE;00000181.jpg
IMAGE;00000182.jpg
IMAGE;00000183.jpg
IMAGE;00000184.jpg
IMAGE;00000185.jpg
IMAGE;00000186.jpg
IMAGE;00000187.jpg
IMAGE;00000188.jpg
IMAGE;00000189.jpg
IMAGE;00000190.jpg
IMAGE;00000191.jpg
IMAGE;00000192.jpg
IMAGE;00000193.jpg
IMAGE;00000194.jpg
IMAGE;00000195.jpg
IMAGE;00000196.jpg
IMAGE;00000197.jpg
IMAGE;00000198.jpg
IMAGE;00000199.jpg
IMAGE;00000200.jpg
IMAGE;00000201.jpg
IMAGE;00000202.jpg
IMAGE;00000203.jpg
IMAGE;00000204.jpg
IMAGE;00000205.jpg
IMAGE;00000206.jpg
IMAGE;00000207.jpg
IMAGE;00000208.jpg
IMAGE;00000209.jpg
IMAGE;00000210.jpg
IMAGE;00000211.jpg
IMAGE;00000212.jpg
IMAGE;00000213.jpg
IMAGE;00000214.jpg
IMAGE;00000215.jpg
IMAGE;00000216.jpg
IMAGE;00000217.jpg
IMAGE;00000218.jpg
IMAGE;00000219.jpg
IMAGE;00000220.jpg
IMAGE;00000221.jpg
IMAGE;00000222.jpg
IMAGE;00000223.jpg
IMAGE;00000224.jpg
IMAGE;00000225.jpg
IMAGE;00000226.jpg
IMAGE;00000227.jpg
IMAGE;00000228.jpg
IMAGE;00000229.jpg
IMAGE;00000230.jpg
IMAGE;00000231.jpg
IMAGE;00000232.jpg
IMAGE;00000233.jpg
IMAGE;00000234.jpg
IMAGE;00000235.jpg
IMAGE;00000236.jpg
IMAGE;00000237.jpg
IMAGE;00000238.jpg
IMAGE;00000239.jpg
IMAGE;00000240.jpg
IMAGE;00000241.jpg
IMAGE;00000242.jpg
IMAGE;00000243.jpg
IMAGE;00000244.jpg
IMAGE;00000245.jpg
IMAGE;00000246.jpg
IMAGE;00000247.jpg
IMAGE;00000248.jpg
IMAGE;00000249.jpg
IMAGE;00000250.jpg
IMAGE;00000251.jpg
IMAGE;00000252.jpg
IMAGE;00000253.jpg
IMAGE;00000254.jpg
IMAGE;00000255.jpg
IMAGE;00000256.jpg
IMAGE;00000257.jpg
IMAGE;00000258.jpg
IMAGE;00000259.jpg
IMAGE;00000260.jpg
IMAGE;00000261.jpg
IMAGE;00000262.jpg
IMAGE;00000263.jpg
IMAGE;00000264.jpg
IMAGE;00000265.jpg
IMAGE;00000266.jpg
IMAGE;00000267.jpg
IMAGE;00000268.jpg
IMAGE;00000269.jpg
IMAGE;00000270.jpg
IMAGE;00000271.jpg
IMAGE;00000272.jpg
IMAGE;00000273.jpg
IMAGE;00000274.jpg
IMAGE;00000275.jpg
IMAGE;00000276.jpg
IMAGE;00000277.jpg
IMAGE;00000278.jpg
IMAGE;00000279.jpg
IMAGE;00000280.jpg
IMAGE;00000281.jpg
IMAGE;00000282.jpg
IMAGE;00000283.jpg
IMAGE;00000284.jpg
IMAGE;00000285.jpg
IMAGE;00000286.jpg
IMAGE;00000287.jpg
IMAGE;00000288.jpg
IMAGE;00000289.jpg
IMAGE;00000290.jpg
IMAGE;00000291.jpg
IMAGE;00000292.jpg
IMAGE;00000293.jpg
IMAGE;00000294.jpg
IMAGE;00000295.jpg
IMAGE;00000296.jpg
IMAGE;00000297.jpg
IMAGE;00000298.jpg
IMAGE;00000299.jpg
IMAGE;00000300.jpg
IMAGE;00000301.jpg
IMAGE;00000302.jpg
IMAGE;00000303.jpg
IMAGE;00000304.jpg
IMAGE;00000305.jpg
IMAGE;00000306.jpg
IMAGE;00000307.jpg
IMAGE;00000308.jpg
IMAGE;00000309.jpg
IMAGE;00000310.jpg
IMAGE;00000311.jpg
IMAGE;00000312.jpg
IMAGE;00000313.jpg
IMAGE;00000314.jpg
IMAGE;00000315.jpg
IMAGE;00000316.jpg
IMAGE;00000317.jpg
IMAGE;00000318.jpg
IMAGE;00000319.jpg
IMAGE;00000320.jpg
IMAGE;00000321.jpg
IMAGE;00000322.jpg
IMAGE;00000323.jpg
IMAGE;00000324.jpg
IMAGE;00000325.jpg
IMAGE;00000326.jpg
IMAGE;00000327.jpg
IMAGE;00000328.jpg
IMAGE;00000329.jpg
IMAGE;00000330.jpg
IMAGE;00000331.jpg
IMAGE;00000332.jpg
IMAGE;00000333.jpg
IMAGE;00000334.jpg
IMAGE;00000335.jpg
IMAGE;00000336.jpg
IMAGE;00000337.jpg
IMAGE;00000338.jpg
IMAGE;00000339.jpg
IMAGE;00000340.jpg
IMAGE;00000341.jpg
IMAGE;00000342.jpg
IMAGE;00000343.jpg
IMAGE;00000344.jpg
IMAGE;00000345.jpg
IMAGE;00000346.jpg
IMAGE;00000347.jpg
IMAGE;00000348.jpg
IMAGE;00000349.jpg
IMAGE;00000350.jpg
IMAGE;00000351.jpg
IMAGE;00000352.jpg
IMAGE;00000353.jpg
IMAGE;00000354.jpg
IMAGE;00000355.jpg
IMAGE;00000356.jpg
IMAGE;00000357.jpg
IMAGE;00000358.jpg
IMAGE;00000359.jpg
IMAGE;00000360.jpg
IMAGE;00000361.jpg
IMAGE;00000362.jpg
IMAGE;00000363.jpg
IMAGE;00000364.jpg
IMAGE;00000365.jpg
IMAGE;00000366.jpg
IMAGE;00000367.jpg
IMAGE;00000368.jpg
IMAGE;00000369.jpg
IMAGE;00000370.jpg
IMAGE;00000371.jpg
IMAGE;00000372.jpg
IMAGE;00000373.jpg
IMAGE;00000374.jpg
IMAGE;00000375.jpg
IMAGE;00000376.jpg
IMAGE;00000377.jpg
IMAGE;00000378.jpg
IMAGE;00000379.jpg
IMAGE;00000380.jpg
IMAGE;00000381.jpg
IMAGE;00000382.jpg
IMAGE;00000383.jpg
IMAGE;00000384.jpg
IMAGE;00000385.jpg
IMAGE;00000386.jpg
IMAGE;00000387.jpg
IMAGE;00000388.jpg
IMAGE;00000389.jpg
IMAGE;00000390.jpg
IMAGE;00000391.jpg
IMAGE;00000392.jpg
IMAGE;00000393.jpg
IMAGE;00000394.jpg
IMAGE;00000395.jpg
IMAGE;00000396.jpg
IMAGE;00000397.jpg
IMAGE;00000398.jpg
IMAGE;00000399.jpg
IMAGE;00000400.jpg
IMAGE;00000401.jpg
IMAGE;00000402.jpg
IMAGE;00000403.jpg
IMAGE;00000404.jpg
IMAGE;00000405.jpg
IMAGE;00000406.jpg
IMAGE;00000407.jpg
IMAGE;00000408.jpg
IMAGE;00000409.jpg
IMAGE;00000410.jpg
IMAGE;00000411.jpg
IMAGE;00000412.jpg
IMAGE;00000413.jpg
IMAGE;00000414.jpg
IMAGE;00000415.jpg
IMAGE;00000416.jpg
IMAGE;00000417.jpg
IMAGE;00000418.jpg
IMAGE;00000419.jpg
IMAGE;00000420.jpg
IMAGE;00000421.jpg
IMAGE;00000422.jpg
IMAGE;00000423.jpg
IMAGE;00000424.jpg
IMAGE;00000425.jpg
IMAGE;00000426.jpg
IMAGE;00000427.jpg
IMAGE;00000428.jpg
IMAGE;00000429.jpg
IMAGE;00000430.jpg
IMAGE;00000431.jpg
IMAGE;00000432.jpg
IMAGE;00000433.jpg
IMAGE;00000434.jpg
IMAGE;00000435.jpg
IMAGE;00000436.jpg
IMAGE;00000437.jpg
IMAGE;00000438.jpg
IMAGE;00000439.jpg
IMAGE;00000440.jpg
IMAGE;00000441.jpg
IMAGE;00000442.jpg
IMAGE;00000443.jpg
IMAGE;00000444.jpg
IMAGE;00000445.jpg
IMAGE;00000446.jpg
IMAGE;00000447.jpg
IMAGE;00000448.jpg
IMAGE;00000449.jpg
IMAGE;00000450.jpg
IMAGE;00000451.jpg
IMAGE;00000452.jpg
IMAGE;00000453.jpg
IMAGE;00000454.jpg
IMAGE;00000455.jpg
IMAGE;00000456.jpg
IMAGE;00000457.jpg
IMAGE;00000458.jpg
IMAGE;00000459.jpg
IMAGE;00000460.jpg
IMAGE;00000461.jpg
IMAGE;00000462.jpg
IMAGE;00000463.jpg
IMAGE;00000464.jpg
IMAGE;00000465.jpg
IMAGE;00000466.jpg
IMAGE;00000467.jpg
IMAGE;00000468.jpg
IMAGE;00000469.jpg
IMAGE;00000470.jpg
IMAGE;00000471.jpg
IMAGE;00000472.jpg
IMAGE;00000473.jpg
IMAGE;00000474.jpg
IMAGE;00000475.jpg
IMAGE;00000476.jpg
IMAGE;00000477.jpg
IMAGE;00000478.jpg
IMAGE;00000479.jpg
IMAGE;00000480.jpg
IMAGE;00000481.jpg
IMAGE;00000482.jpg
IMAGE;00000483.jpg
IMAGE;00000484.jpg
IMAGE;00000485.jpg
IMAGE;00000486.jpg
IMAGE;00000487.jpg
IMAGE;00000488.jpg
IMAGE;00000489.jpg
IMAGE;00000490.jpg
IMAGE;00000491.jpg
IMAGE;00000492.jpg
IMAGE;00000493.jpg
IMAGE;00000494.jpg
IMAGE;00000495.jpg
IMAGE;00000496.jpg
IMAGE;00000497.jpg
IMAGE;00000498.jpg
IMAGE;00000499.jpg
IMAGE;00000500.jpg
IMAGE;00000501.jpg
IMAGE;00000502.jpg
IMAGE;00000503.jpg
IMAGE;00000504.jpg
IMAGE;00000505.jpg
IMAGE;00000506.jpg
IMAGE;00000507.jpg
IMAGE;00000508.jpg
IMAGE;00000509.jpg
IMAGE;00000510.jpg
IMAGE;00000511.jpg
IMAGE;00000512.jpg
IMAGE;00000513.jpg
IMAGE;00000514.jpg
IMAGE;00000515.jpg
IMAGE;00000516.jpg
IMAGE;00000517.jpg
IMAGE;00000518.jpg
IMAGE;00000519.jpg
IMAGE;00000520.jpg
IMAGE;00000521.jpg
IMAGE;00000522.jpg
IMAGE;00000523.jpg
IMAGE;00000524.jpg
IMAGE;00000525.jpg
IMAGE;00000526.jpg
IMAGE;00000527.jpg
IMAGE;00000528.jpg
IMAGE;00000529.jpg
IMAGE;00000530.jpg
IMAGE;00000531.jpg
IMAGE;00000532.jpg
IMAGE;00000533.jpg
IMAGE;00000534.jpg
IMAGE;00000535.jpg
IMAGE;00000536.jpg
IMAGE;00000537.jpg
IMAGE;00000538.jpg
IMAGE;00000539.jpg
IMAGE;00000540.jpg
IMAGE;00000541.jpg
IMAGE;00000542.jpg
IMAGE;00000543.jpg
IMAGE;00000544.jpg
IMAGE;00000545.jpg
IMAGE;00000546.jpg
IMAGE;00000547.jpg
IMAGE;00000548.jpg
IMAGE;00000549.jpg
IMAGE;00000550.jpg
IMAGE;00000551.jpg
IMAGE;00000552.jpg
IMAGE;00000553.jpg
IMAGE;00000554.jpg
IMAGE;00000555.jpg
IMAGE;00000556.jpg
IMAGE;00000557.jpg
IMAGE;00000558.jpg
IMAGE;00000559.jpg
IMAGE;00000560.jpg
IMAGE;00000561.jpg
IMAGE;00000562.jpg
IMAGE;00000563.jpg
IMAGE;00000564.jpg
IMAGE;00000565.jpg
IMAGE;00000566.jpg
IMAGE;00000567.jpg
IMAGE;00000568.jpg
IMAGE;00000569.jpg
IMAGE;00000570.jpg
IMAGE;00000571.jpg
IMAGE;00000572.jpg
IMAGE;00000573.jpg
IMAGE;00000574.jpg
IMAGE;00000575.jpg
IMAGE;00000576.jpg
IMAGE;00000577.jpg
IMAGE;00000578.jpg
IMAGE;00000579.jpg
IMAGE;00000580.jpg
IMAGE;00000581.jpg
IMAGE;00000582.jpg
IMAGE;00000583.jpg
IMAGE;00000584.jpg
IMAGE;00000585.jpg
IMAGE;00000586.jpg
IMAGE;00000587.jpg
IMAGE;00000588.jpg
IMAGE;00000589.jpg
IMAGE;00000590.jpg
IMAGE;00000591.jpg
IMAGE;00000592.jpg
IMAGE;00000593.jpg
IMAGE;00000594.jpg
IMAGE;00000595.jpg
IMAGE;00000596.jpg
IMAGE;00000597.jpg
IMAGE;00000598.jpg
IMAGE;00000599.jpg
IMAGE;00000600.jpg
IMAGE;00000601.jpg
IMAGE;00000602.jpg
IMAGE;00000603.jpg
IMAGE;00000604.jpg
IMAGE;00000605.jpg
IMAGE;00000606.jpg
IMAGE;00000607.jpg
IMAGE;00000608.jpg
IMAGE;00000609.jpg
IMAGE;00000610.jpg
IMAGE;00000611.jpg
DOC;
IMAGE;00000612.jpg
IMAGE;00000613.jpg
IMAGE;00000614.jpg
IMAGE;00000615.jpg
IMAGE;00000616.jpg
IMAGE;00000617.jpg
IMAGE;00000618.jpg
IMAGE;00000619.jpg
IMAGE;00000620.jpg
IMAGE;00000621.jpg
IMAGE;00000622.jpg
IMAGE;00000623.jpg
IMAGE;00000624.jpg
IMAGE;00000625.jpg
IMAGE;00000626.jpg
IMAGE;00000627.jpg
IMAGE;00000628.jpg
IMAGE;00000629.jpg
IMAGE;00000630.jpg
IMAGE;00000631.jpg
IMAGE;00000632.jpg
DOC;
IMAGE;00000633.jpg
IMAGE;00000634.jpg
IMAGE;00000635.jpg
IMAGE;00000636.jpg
IMAGE;00000637.jpg
IMAGE;00000638.jpg
IMAGE;00000639.jpg
IMAGE;00000640.jpg
IMAGE;00000641.jpg
IMAGE;00000642.jpg
IMAGE;00000643.jpg
IMAGE;00000644.jpg
IMAGE;00000645.jpg
IMAGE;00000646.jpg
IMAGE;00000647.jpg
IMAGE;00000648.jpg
IMAGE;00000649.jpg
IMAGE;00000650.jpg
IMAGE;00000651.jpg
IMAGE;00000652.jpg
IMAGE;00000653.jpg
IMAGE;00000654.jpg
IMAGE;00000655.jpg
IMAGE;00000656.jpg
IMAGE;00000657.jpg
IMAGE;00000658.jpg
IMAGE;00000659.jpg
IMAGE;00000660.jpg
IMAGE;00000661.jpg
IMAGE;00000662.jpg
IMAGE;00000663.jpg
IMAGE;00000664.jpg
IMAGE;00000665.jpg
IMAGE;00000666.jpg
IMAGE;00000667.jpg
IMAGE;00000668.jpg
IMAGE;00000669.jpg
IMAGE;00000670.jpg
IMAGE;00000671.jpg
IMAGE;00000672.jpg
IMAGE;00000673.jpg
IMAGE;00000674.jpg
IMAGE;00000675.jpg
IMAGE;00000676.jpg
IMAGE;00000677.jpg
IMAGE;00000678.jpg
IMAGE;00000679.jpg
IMAGE;00000680.jpg
IMAGE;00000681.jpg
IMAGE;00000682.jpg
IMAGE;00000683.jpg
IMAGE;00000684.jpg
IMAGE;00000685.jpg
IMAGE;00000686.jpg
IMAGE;00000687.jpg
IMAGE;00000688.jpg
IMAGE;00000689.jpg
IMAGE;00000690.jpg
IMAGE;00000691.jpg
IMAGE;00000692.jpg
IMAGE;00000693.jpg
IMAGE;00000694.jpg
DOC;
IMAGE;00000695.jpg
IMAGE;00000696.jpg
IMAGE;00000697.jpg
IMAGE;00000698.jpg
IMAGE;00000699.jpg
IMAGE;00000700.jpg
IMAGE;00000701.jpg
IMAGE;00000702.jpg
IMAGE;00000703.jpg
IMAGE;00000704.jpg
IMAGE;00000705.jpg
IMAGE;00000706.jpg
IMAGE;00000707.jpg
IMAGE;00000708.jpg
IMAGE;00000709.jpg
IMAGE;00000710.jpg
IMAGE;00000711.jpg
IMAGE;00000712.jpg
IMAGE;00000713.jpg
IMAGE;00000714.jpg
